Year,industry,installations,operational_stock,industry_encoded,Three_Component_Index,News_Based_Policy_Uncert_Index,FedStateLocal_Ex_disagreement,CPI_disagreement,Tax_expiration,GEPU_current,GEPU_ppp,log_installations,log_operational_stock,log_Three_Component_Index,log_News_Based_EPU_Index,log_FedStLocal_Ex_disag,log_CPI_disagreement,log_Tax_expiration,log_GEPU_current,log_GEPU_ppp,working_age_popu,population,emp_pop_ratio,GDP,real_GDP,int10yr,int1yr,cpi,fertility,women,unemploy,log_working_age_pop,log_population,log_GDP,log_real_GDP,popu_growth,working_age_popu_growth,GDP_growth,real_GDP_growth,int10yr_growth,int1yr_growth,emp_pop_growth,l_log_working_age_pop,l_log_population,l_log_GDP,l_log_real_GDP,l_popu_growth,l_working_age_popu_growth,l_emp_pop_ratio,l_GDP_growth,l_real_GDP_growth,l_cpi,l_int10yr,l_int1yr,l_unemploy,l_women,l_fertility,GDP_disper_1,GDP_disper_2,l_GDP_disper_1,l_GDP_disper_2,JLN_real_h1,JLN_real_h3,JLN_real_h12,JLN_fin_h1,JLN_fin_h3,JLN_fin_h12,JLN_macro_h1,JLN_macro_h3,JLN_macro_h12,vix,vol_ann,l_vix,l_vol_ann,resi_EPU_threecomp,resi_EPU_news,resi_EPU_fedstlocal,resi_EPU_cpi,resi_EPU_tax,hat_EPU_threecomp,hat_EPU_news,hat_EPU_fedstlocal,hat_EPU_cpi,hat_EPU_tax,my_pola1,my_pola2,new_pola1,lognew_pola1,new_pola2,lognew_pola2,three_pola1,logthree_pola1,three_pola2,logthree_pola2,oas_aaa,oas_euro,yield3m,yield6m,yield1y,l_oas_aaa,l_oas_euro,l_yield3m,l_yield6m,l_yield1y
2016,All Industries,31404,250479,All Industries,111.4502099763923,145.128244229505,55.7367673183734,67.34924236636417,81.64166291193861,176.5040385495013,176.3057620296536,10.354722,12.431134,4.7135777,4.9776177,4.0206399,4.2098918,4.4023399,5.1733437,5.1722198,205949856,325742,59.700001,18968.041,17812.561,.70045656,-2.2527578,.03273214,1.8205,56.700001,4.6999998,19.143143,12.693861,9.8505106,9.7876587,.0074692979,.0059881229,.034103084,.019843658,.078733638,1.1269143,.0016764847,19.137156,12.686392,9.8164082,9.7678156,.0077717262,.0063398578,59.599998,.026506687,.018573271,-.34170964,.64742225,-.72996473,5,56.799999,1.8435,.28,.51,.23,.37,.5838857615974701,.7055542523472592,.8640962327609077,.806924006116125,.8649866828448615,.9534712287387687,.5998125928591443,.7410249786489779,.8931289249931117,15.83,15.7087,16.67,12.45613,-25.714176,-13.746559,-43.298512,-26.701313,-225.26857,115.60446,126.26469,92.181152,93.000648,248.93088,.60476655,.59614599,142.63681,4.9595103,143.58786,4.9659319,118.37781,4.7726507,119.1055,4.7787781,.80000001,4.6399999,.31999999,.44999999,.60000002,.75,4.3499999,.050000001,.16,.30000001
2017,All Industries,33146,262058,All Industries,111.4423119553217,142.3956543991489,63.88016751096993,68.74913994146955,83.94279183072594,175.6257982044546,180.0504264920624,10.408708,12.476325,4.7135072,4.9586096,4.1570091,4.2304645,4.4301357,5.1683555,5.1932368,205803632,327848,60.099998,19894.75,18310.301,.57304925,-2.8170862,-.058783229,1.7654999,56.799999,4.0999999,19.142433,12.700305,9.8982115,9.8152189,.0064444295,-.00071025023,.047700368,.027559929,-.20076069,.22354795,.0066777831,19.143143,12.693861,9.8505106,9.7876587,.0074692979,.0059881229,59.700001,.034103084,.019843658,.03273214,.70045656,-2.2527578,4.6999998,56.700001,1.8205,.3,.58,.28,.50999999,.5916309796562489,.709256568333256,.8640735525931248,.6950769045438961,.7730154982438525,.9190683194955375,.5824128550452217,.72169234809811,.8787583577963822,11.09,11.15429,15.83,15.7087,-28.662663,-21.275385,-35.275551,-24.966171,-232.49982,117.02794,136.88086,80.932266,87.353348,165.74644,.68261528,.63009834,135.2384,4.9065852,136.34122,4.9145775,108.41179,4.6850839,108.96903,4.6901941,.66000003,3,.93000001,1.05,1.17,.80000001,4.6399999,.31999999,.44999999,.60000002
2018,All Industries,40373,285014,All Industries,119.8896996081595,153.1932408931695,66.57978332895819,75.39610300253661,88.30090653244373,189.6497557329519,193.9944739999128,10.605941,12.560297,4.786572,5.0317001,4.198401,4.3227558,4.4807506,5.2451792,5.2678299,206765696,329659,60.599998,20819.27,18733.74,1.2549666,.48206827,-.31939629,1.7295001,57.400002,3.9000001,19.147097,12.705814,9.943634,9.8380814,.0055087004,.0046637775,.045423102,.022862403,.78389257,,.0082850521,19.142433,12.700305,9.8982115,9.8152189,.0064444295,-.00071025023,60.099998,.047700368,.027559929,-.058783229,.57304925,-2.8170862,4.0999999,56.799999,1.7654999,.33,.61,.30000001,.57999998,.6086781939564153,.7196323024771254,.8645720284689236,.879061551591703,.9228274509093618,.9750582104383496,.5784825380390867,.7144128470325066,.8733533542554021,16.639999,11.01075,11.09,11.15429,-44.015549,-49.297131,-33.550732,-15.605846,-305.29401,117.12032,137.56984,80.202225,86.986847,160.34784,.5246067,.47068554,136.2016,4.9114933,134.11377,4.8969188,106.54491,4.6666059,105.09547,4.653152,.61000001,3.49,1.9400001,2.0899999,2.25,.66000003,3,.93000001,1.05,1.17
2019,All Industries,33378,299670,All Industries,140.6730314094396,188.6957144685063,57.53285789472596,76.50355233927985,139.3155676219612,256.3490556392561,268.2937000256308,10.415682,12.61044,4.9464383,5.2401357,4.0523562,4.337337,4.9367418,5.5465398,5.5920825,206391440,331345,61,21706.531,19215.691,.51426494,-.28927222,-.090976954,1.706,57.799999,3.5999999,19.145285,12.710916,9.9853687,9.8634825,.0051013418,-.0018116889,.041734219,.025401017,-.89212567,,.0065789963,19.147097,12.705814,9.943634,9.8380814,.0055087004,.0046637775,60.599998,.045423102,.022862403,-.31939629,1.2549666,.48206827,3.9000001,57.400002,1.7295001,.21,.39,.33000001,.61000001,.6628400424155291,.7709557901934074,.8942841168566877,1.0471780802738,1.058626643176827,1.02549591988784,.6438428426352846,.7821157141895295,.9146357382736662,15.39,15.48462,16.639999,11.01075,-23.686918,-14.536292,-42.61628,-14.446558,-255.75333,117.25244,138.55519,79.158142,86.462685,152.62698,.6291672,.6493575,182.46268,5.2025976,182.95222,5.2045174,136.55074,4.9128227,136.93423,4.9148006,.63999999,3.8399999,2.0599999,2.05,1.99,.61000001,3.49,1.9400001,2.0899999,2.25
2020,All Industries,30787,314215,All Industries,242.9870816718102,326.3201204133383,143.2753365620624,101.5849560998921,282.2841393067679,319.9989905384897,327.8416758036175,10.33488,12.657836,5.4930081,5.787879,4.9647684,4.6208954,5.6429143,5.7683177,5.792531,206077472,332047,57.400002,21704.705,18924.262,-.23232146,-1.8384726,.094147846,1.6415,56,6.6999998,19.143763,12.713032,9.9852848,9.8481998,.0021163966,-.0015223841,-.0000841336,-.015282419,,1.8493222,-.060829535,19.145285,12.710916,9.9853687,9.8634825,.0051013418,-.0018116889,61,.041734219,.025401017,-.090976954,.51426494,-.28927222,3.5999999,57.799999,1.706,.92,1.44,.20999999,.38999999,1.126771454146396,1.142980120546665,1.040418142828239,1.196000249045048,1.173367309601429,1.067597606102157,1.013316759489933,1.111116964388666,1.069912286127375,29.25,26.7026,15.39,15.48462,43.254913,65.394409,41.677444,14.667474,-227.44931,117.36813,139.41795,78.243973,86.003738,145.86679,.62972713,.75243366,309.92746,5.7222528,310.18948,5.7230015,231.18958,5.4237304,231.63989,5.4254351,.79000002,4.77,.34999999,.36000001,.36000001,.63999999,3.8399999,2.0599999,2.05,1.99
2021,All Industries,34987,340785,All Industries,147.7837358757,175.2527317730983,144.2103934067546,73.44418103951519,282.2841393067679,213.5805340289268,221.932011460724,10.46276,12.73901,4.99575,5.1662292,4.9712734,4.2965255,5.6429143,5.3640141,5.4023709,205310240,332876,59.5,24349.121,20006.182,.091689169,-2.9287541,.30725172,1.664,56.5,3.9000001,19.140032,12.715526,10.100251,9.9037962,.0024935231,-.0037299749,.11496669,.055596519,,.46564198,.035931982,19.143763,12.713032,9.9852848,9.8481998,.0021163966,-.0015223841,57.400002,-.0000841336,-.015282419,.094147846,-.23232146,-1.8384726,6.6999998,56,1.6415,.73,1.37,.92000002,1.4400001,.8787707837237179,.9527609624002294,.9769343839270004,.985412075229308,1.023867760637433,1.030615641444268,.8105599318322246,.9334450720067066,.9926411818141628,19.66,,29.25,26.7026,-1.3865837,-3.2042978,44.683384,-19.237631,-63.5452,114.40247,117.30035,101.67974,97.769241,319.172,.72238803,.71203744,,,,,,,,,.5,3.1500001,.050000001,.059999999,.1,.79000002,4.77,.34999999,.36000001,.36000001
1993,All other manufacturing branches,0,0,All other manufacturing branches,107.4501816145214,102.2944454939922,155.8601276862116,98.61626642442582,15.74852315720937,,,0,0,4.6770272,4.6278553,5.0489588,4.5912361,2.7567465,,,165052704,261796,62,7013.7378,10097.362,2.7201164,.94794232,0,2.0195,58.400002,6.5,18.921776,12.475321,8.8556261,9.2200298,.012491947,.0094623221,.048632544,.025742006,-.25485176,-.14837815,.0097245248,18.912313,12.462829,8.8069935,9.1942873,.013461124,.0090339519,61.400002,.064333051,.042892676,-.070422538,3.5096855,1.0995671,7.4000001,57.900002,2.046,.29,.46,.31999999,.57999998,.5525460714524167,.6617822147814036,.8245558936542211,.6912706003381871,.7723114149959858,.9229446360856784,.5520588126895122,.6811704126538923,.854305068707339,12.69,9.9471149,15.45,12.99575,4.3540049,-1.0135593,58.220192,.68174744,-180.7243,114.8356,120.5306,98.256981,96.050911,293.86102,.64627671,.55942798,75.929848,4.3281474,80.001389,4.3801999,81.513184,4.3989172,84.561806,4.4349461,,,3,3.1199999,3.29,,,3.4300001,3.54,3.71
1994,All other manufacturing branches,0,0,All other manufacturing branches,89.98571587479005,87.57100693405278,114.6324411829178,87.56444346306772,12.89908539144528,,,0,0,4.499651,4.4724498,4.7417307,4.4723749,2.5571563,,,166573760,264924,63.099998,7455.2881,10512.962,4.1169529,2.0140173,0,2.0014999,58.700001,5.5,18.930948,12.487198,8.9166784,9.2603645,.011877418,.0091733737,.061052822,.040334731,.41443864,.75359303,.01758636,18.921776,12.475321,8.8556261,9.2200298,.012491947,.0094623221,62,.048632544,.025742006,0,2.7201164,.94794232,6.5,58.400002,2.0195,.46,.78,.28999999,.46000001,.5372757713752623,.6566694051966606,.8289296587946097,.6906777871143105,.771758971037543,.9215009154348675,.5536759306147416,.6894100830872478,.867686440243769,13.93,9.0379362,12.69,9.9471149,-16.403347,-21.107843,16.857637,-9.994668,-194.24815,115.26743,123.75117,94.844475,94.337723,268.62585,.61642641,.4789494,86.81337,4.4618282,88.443611,4.4815865,93.738609,4.5396409,94.83725,4.5512657,,,4.25,4.6399999,5.02,,,3,3.1199999,3.29
1995,All other manufacturing branches,0,0,All other manufacturing branches,81.10629052502566,83.18557035995697,74.7063888951438,85.58078293154189,15.08132924350865,,,0,0,4.3957605,4.4210739,4.3135657,4.449461,2.7134576,,,167867360,268047,62.700001,7772.5859,10744.203,2.7221534,3.0543954,-.065104164,1.978,58.900002,5.5999999,18.938684,12.498918,8.9583578,9.2821217,.011719346,.0077359295,.04167933,.021757402,-.41369003,.41645026,-.0063592857,18.930948,12.487198,8.9166784,9.2603645,.011877418,.0091733737,63.099998,.061052822,.040334731,0,4.1169529,2.0140173,5.5,58.700001,2.0014999,.39,.71,.46000001,.77999997,.5665240498104031,.686317618022469,.8455514967470231,.6787359983703446,.7607328583674896,.9165557774252889,.5599721562264995,.6963576687918636,.8696866916688806,12.39,9.1121035,13.93,9.0379362,-33.515907,-38.921902,-23.405622,-11.039706,-218.7549,116.19748,130.68736,87.494881,90.647987,214.27632,.64027214,.49316391,84.653648,4.4371233,85.909927,4.4509215,91.165161,4.5077929,91.742065,4.5149431,,,5.4899998,5.5599999,5.5999999,,,4.25,4.6399999,5.02
1996,All other manufacturing branches,0,0,All other manufacturing branches,75.21432342399922,75.8333599237934,79.6276393624965,77.07938065357425,4.852955274792797,,,0,0,4.3203416,4.3285384,4.3773613,4.3448358,1.5795878,,,169735504,271243,63.400002,8259.7715,11219.238,2.9509351,2.4536111,0,1.976,59.799999,5.4000001,18.949753,12.510771,9.0191526,9.3253851,.01185276,.011067223,.060794003,.043263644,.080698848,-.21902081,.011102426,18.938684,12.498918,8.9583578,9.2821217,.011719346,.0077359295,62.700001,.04167933,.021757402,-.065104164,2.7221534,3.0543954,5.5999999,58.900002,1.978,.33,.59,.38999999,.70999998,.5659404309217512,.6859792756726036,.8430627622601016,.7615034527604712,.8303971313658246,.9454433514426414,.562738199337307,.6986999373645677,.8662815457075697,16.440001,9.7084646,12.39,9.1121035,-35.631165,-40.114124,-18.329687,-19.971674,-216.74048,115.82699,127.92429,90.42263,92.117813,235.92674,.56316841,.39395791,81.68734,4.4014554,80.187981,4.382617,83.85006,4.4282408,82.509361,4.4118547,,,5.0100002,5.0799999,5.2199998,,,5.4899998,5.5599999,5.5999999
1997,All other manufacturing branches,0,0,All other manufacturing branches,76.22734459820829,78.50697939627736,63.35906928430591,83.31374232408392,19.21781630329616,77.31568870732987,75.91714742041731,0,0,4.3337202,4.3631873,4.148818,4.4226136,2.9558377,4.3478971,4.3296428,171964656,274499,64,8765.9072,11722.722,2.9198511,2.8352971,-.12383901,1.971,60.099998,4.6999998,18.962799,12.522703,9.0786257,9.3692846,.01193252,.013047601,.059473097,.043898974,-.010589502,.14458586,.0094191981,18.949753,12.510771,9.0191526,9.3253851,.01185276,.011067223,63.400002,.060794003,.043263644,0,2.9509351,2.4536111,5.4000001,59.799999,1.976,.31,.6,.33000001,.58999997,.544674694837984,.6623030009276575,.828682299412018,.8722975637986554,.9243276561662128,.9847492207099736,.5492036061474517,.6833672703589704,.8552913452911599,22.360001,12.84862,16.440001,9.7084646,-19.58136,-12.914827,-33.982391,-15.451589,-153.63155,115.83252,127.96554,90.378937,92.095879,235.60364,.55026865,.42218277,79.818245,4.3776798,80.05072,4.3787918,74.072601,4.3014398,74.344093,4.3057313,.31,,5.0599999,5.1799998,5.3200002,,,5.0100002,5.0799999,5.2199998
1998,All other manufacturing branches,0,0,All other manufacturing branches,90.94753138907673,108.189065692369,59.02822835010449,75.37910019798063,16.79226581497187,98.77211515292468,94.38074996271696,0,0,4.510283,4.6838803,4.0780158,4.3225303,2.8209183,4.5928154,4.5473371,173935392,277658,64.300003,9293.9912,12294.737,2.2295799,2.3639567,-.060975611,1.999,60,4.4000001,18.974194,12.534145,9.1371231,9.4169264,.011442523,.011394952,.058498066,.047642328,-.26971942,-.18180995,.0046765953,18.962799,12.522703,9.0786257,9.3692846,.01193252,.013047601,64,.059473097,.043898974,-.12383901,2.9198511,2.8352971,4.6999998,60.099998,1.971,.33,.52,.31,.60000002,.5904264259287801,.7072727989589119,.8537138879523855,1.051905825229876,1.063740419099546,1.031609173108364,.5894327233146517,.7271802354081996,.8813361122696427,25.6,17.8729,22.360001,12.84862,-17.164103,-3.2993793,-38.817127,-21.983629,-195.93895,115.72041,127.12939,91.264908,92.540665,242.15532,.61130273,.47659814,101.16572,4.5980473,101.67129,4.6037626,87.725113,4.4589252,87.885345,4.4613438,.54000002,6.7399998,4.7800002,4.8299999,4.8000002,.31,,5.0599999,5.1799998,5.3200002
1999,All other manufacturing branches,0,0,All other manufacturing branches,75.20242985498216,79.73891491427104,60.27042704309116,78.21290095730325,17.6920800539082,70.28561151109894,68.83682909355484,0,0,4.3201838,4.378758,4.0988417,4.3594346,2.873117,4.2525673,4.231739,176250192,280846,64.400002,9900.1689,12888.281,3.1922035,1.844043,0,2.0074999,60.099998,4,18.987415,12.545562,9.2003069,9.4640741,.011416336,.013220611,.06318374,.047147159,.35889825,-.24837632,.0015539781,18.974194,12.534145,9.1371231,9.4169264,.011442523,.011394952,64.300003,.058498066,.047642328,-.060975611,2.2295799,2.3639567,4.4000001,60,1.999,,.6899999999999999,.33000001,.51999998,.5557067028827921,.6800818992345877,.8478050191477616,1.028316835909859,1.049078860826486,1.032136728569389,.5931391588921505,.7384655224898294,.8993364196466663,24.370001,20.842501,25.6,17.8729,-14.478148,-1.6876367,-36.820042,-21.25107,-135.29199,115.91239,128.56123,89.747734,91.778999,230.93597,.51336229,.38792831,120.68755,4.7924089,118.68756,4.7753248,104.54179,4.6487598,102.76198,4.631351,.64999998,6.5599999,4.6399999,4.75,4.8099999,.54000002,6.7399998,4.7800002,4.8299999,4.8000002
2000,All other manufacturing branches,0,0,All other manufacturing branches,88.12746819662958,96.55345652907999,66.58493652030383,87.28106338713546,13.81245918556105,73.76446363051441,70.62739761951674,0,0,4.4787841,4.570097,4.1984782,4.4691334,2.625571,4.3008771,4.2574182,180137248,283748,64.400002,10435.744,13262.25,2.6392105,2.3188388,-.057438254,2.056,59.900002,3.9000001,19.00923,12.555841,9.2529917,9.4926767,.010280044,.021814518,.052685026,.028603185,-.19023164,.2291061,0,18.987415,12.545562,9.2003069,9.4640741,.011416336,.013220611,64.400002,.06318374,.047147159,0,3.1922035,1.844043,4,60.099998,2.0074999,.21,.6899999999999999,,.69,.6079429973549315,.72131813371805,.8640520279601086,1.161282261945731,1.147826277340045,1.062283952433293,.666216660910704,.8079263899152851,.9357331674355395,23.32,20.489401,24.370001,20.842501,-.55819917,16.749649,-30.464783,-12.296333,-135.94646,115.75681,127.40087,90.977249,92.396255,240.02814,.37041101,.27446452,132.05431,4.8773556,129.55113,4.8569102,107.83325,4.6769209,106.15561,4.660285,.94999999,7.5,5.8200002,5.9000001,5.7800002,.64999998,6.5599999,4.6399999,4.75,4.8099999
2001,All other manufacturing branches,0,0,All other manufacturing branches,120.2741263853811,152.1850388343545,56.19816928732471,91.24838445018713,20.66045681709724,112.7657501061013,107.795869688579,0,0,4.7897735,5.0250974,4.0288844,4.5135851,3.0282216,4.7253127,4.6802392,182640592,286533,62.900002,10660.465,13284.881,2.0405762,-.19812037,-.3945885,2.0304999,59.700001,5.6999998,19.023031,12.565609,9.2742977,9.4943819,.0097671924,.013801195,.021305174,.0017049575,-.25724757,,-.023567468,19.00923,12.555841,9.2529917,9.4926767,.010280044,.021814518,64.400002,.052685026,.028603185,-.057438254,2.6392105,2.3188388,3.9000001,59.900002,2.056,.74,1.23,.20999999,.69,.6246038951391919,.7360677688393483,.8664687502973135,1.097372148204297,1.102781988428901,1.04994802002295,.711580475970884,.8459567673403173,.9445293346467595,25.75,22.026051,23.32,20.489401,13.54185,42.946392,-41.590691,-6.2715993,-187.59937,115.34491,124.329,94.232201,94.030334,264.09811,.40298018,.31998163,142.68275,4.9577408,141.67433,4.9504938,122.36945,4.8040643,121.6452,4.7980499,.85000002,12.15,3.4000001,3.3399999,3.8399999,.94999999,7.5,5.8200002,5.9000001,5.7800002
2002,All other manufacturing branches,0,0,All other manufacturing branches,105.3424107091685,128.6467928825258,82.16207393071662,70.27825883119999,30.36991072848314,101.949095838878,100.1320497261541,0,0,4.6572161,4.8570704,4.4086938,4.2524624,3.4134524,4.6244736,4.6064897,184858544,289214,62.400002,11061.433,13549.421,1.6922537,-.06171805,-.2206288,2.0204999,59.5,6,19.035101,12.574923,9.3112202,9.5140991,.0093131857,.012070662,.036922496,.019717198,-.18717103,-1.1662984,-.0079808878,19.023031,12.565609,9.2742977,9.4943819,.0097671924,.013801195,62.900002,.021305174,.0017049575,-.3945885,2.0405762,-.19812037,5.6999998,59.700001,2.0304999,.49,.93,.74000001,1.23,.5690604901559746,.683501142340449,.8400807669353533,1.08796436344229,1.091947925311907,1.041095906200572,.6200358370126083,.7566789503618079,.8952210475905976,27.290001,22.144329,25.75,22.026051,2.3395834,25.491045,-15.474038,-27.666903,-165.80031,115.62862,126.44486,91.990234,92.9048,247.51904,.44572616,.37273672,126.52296,4.8155441,126.40588,4.81493,112.15146,4.6882591,112.08144,4.6877561,.93000001,11.69,1.61,1.6799999,1.67,.85000002,12.15,3.4000001,3.3399999,3.8399999
2003,All other manufacturing branches,0,0,All other manufacturing branches,110.1256453547132,127.85215803191,83.69880610508966,82.74698217221938,123.2618621025454,100.914765202686,96.8979297363757,0,0,4.701622,4.8508744,4.4272246,4.4157877,4.814311,4.6142764,4.573658,188134192,291868,62.200001,11772.234,14131.379,1.7135726,-.60214835,-.10840108,2.0474999,59,5.6999998,19.052666,12.584057,9.3734989,9.5561533,.0091347471,.017564589,.062279221,.042053971,.012519247,2.2779274,-.0032102878,19.035101,12.574923,9.3112202,9.5140991,.0093131857,.012070662,62.400002,.036922496,.019717198,-.2206288,1.6922537,-.06171805,6,59.5,2.0204999,.34,.67,.49000001,.93000001,.5659456637360996,.6830847555966241,.8437991260565481,.8927869975981394,.9375182052474783,.9854887418745544,.6323820824996663,.7719926541230907,.908799527880403,21.98,24.826559,27.290001,22.144329,5.8753748,22.661776,-13.988399,-15.055964,-76.952141,115.56863,125.99747,92.464287,93.142792,251.02461,.54015225,.4775826,113.09486,4.7175231,113.23732,4.719542,113.60227,4.7248702,113.53674,4.7247982,.76999998,5.77,1.01,1.05,,.93000001,11.69,1.61,1.6799999,1.67
